1.1925000000000001,0.009250000000000001,
1.7862500000000001,0.0,
1.08875,0.00923,
1.08875,0.01948,
2.23375,0.06685,
1.1925000000000001,0.0091,
1.7825,0.0,
1.0875000000000001,0.00923,
1.08625,0.0195,
2.2275,0.06755,
1.78375,0.020030000000000003,
1.7862500000000001,3.0000000000000004e-05,
1.7825,0.032650000000000005,
2.18875,0.13355,
2.2062500000000003,0.005280000000000001,
2.20375,0.017400000000000002,
1.09375,0.0014500000000000001,
1.78375,0.019930000000000003,
1.7862500000000001,3.0000000000000004e-05,
1.78125,0.032780000000000004,
2.18375,0.13373000000000002,
2.205,0.00538,
2.205,0.017730000000000003,
1.09375,0.0015,
1.78375,0.020200000000000003,
1.7862500000000001,3.0000000000000004e-05,
1.78,0.0325,
2.18125,0.13605,
2.205,0.0054,
2.20375,0.016630000000000002,
1.095,0.0015300000000000001,
1.7825,0.0188,
1.7862500000000001,3.0000000000000004e-05,
1.78,0.0323,
2.18,0.13483,
2.20375,0.0053300000000000005,
2.20375,0.015600000000000001,
1.09375,0.0015,
1.77625,0.01983,
1.78125,3.0000000000000004e-05,
1.77375,0.032350000000000004,
2.1825,0.13,
2.21,0.005200000000000001,
2.20875,0.01745,
0.57875,0.0014500000000000001,
1.7775,0.020030000000000003,
1.7825,0.0,
1.7750000000000001,0.032380000000000006,
2.1825,0.1317,
2.21,0.00523,
2.2075,0.0164,
1.0987500000000001,0.0014500000000000001,
1.77875,0.019930000000000003,
1.7825,0.0,
1.7750000000000001,0.03248,
2.185,0.12665,
2.21,0.00485,
2.2075,0.01703,
1.0987500000000001,0.00118,
1.7775,0.019930000000000003,
1.78125,3.0000000000000004e-05,
1.77625,0.032580000000000005,
2.1875,0.13538,
2.21,0.005350000000000001,
2.2075,0.014730000000000002,
1.0987500000000001,0.0015,
